rep,held_city,model,r2_raw,spearman
16,zhengzhou,ridge,-0.2737986160672834,-0.004360261169022352
16,zhengzhou,knn,-0.3194943921655915,0.016801352036626027
16,zhengzhou,rf,-0.40680370070002403,0.040039893845061736
16,guangzhou,ridge,-0.14333678492503155,-0.05341193542535825
16,guangzhou,knn,-0.20093846331016274,-0.05512979345155715
16,guangzhou,rf,-0.3657044753446459,-0.11205514239071286
16,wuhan,ridge,-0.7321550506979282,-0.01203501793103714
16,wuhan,knn,-1.063927276267819,0.02826307536555495
16,wuhan,rf,-1.1925204201636852,0.03498399006191939
16,shanghai,ridge,0.0015210715179081458,0.12432840111557394
16,shanghai,knn,-0.06111785851687235,0.05338804709459231
16,shanghai,rf,-0.07401310683897155,0.06323520665091573
16,xiamen,ridge,-0.03228178961593664,-0.008896886320857021
16,xiamen,knn,-0.09348817283623578,0.025066728999668296
16,xiamen,rf,-0.09834417492588865,0.01629891033806631
16,beijing,ridge,-0.1584122733615172,0.08266894395926654
16,beijing,knn,-0.18615432368789975,0.07709722067816505
16,beijing,rf,-0.2225031521851637,0.019248493442041832
17,zhengzhou,ridge,-0.2020323381891187,0.024990977077456757
17,zhengzhou,knn,-0.23113411153359498,0.045588177662301874
17,zhengzhou,rf,-0.26355598667817093,0.07910195368933974
17,guangzhou,ridge,-0.089349732271371,0.015976782151278797
17,guangzhou,knn,-0.138842448042231,-0.01600039180193418
17,guangzhou,rf,-0.24102301879988097,-0.08563032831489206
17,wuhan,ridge,-0.6289044095066547,0.11413921609130151
17,wuhan,knn,-0.8321758986177741,0.07852540351375814
17,wuhan,rf,-0.9581699382066227,0.07099881143043826
17,shanghai,ridge,0.004627321205796453,0.17099584979981777
17,shanghai,knn,-0.06215459243842747,0.06380077349669366
17,shanghai,rf,-0.03138269428227347,0.10122226040527382
17,xiamen,ridge,-0.009826482312706109,0.055700134992081714
17,xiamen,knn,-0.0797344256490502,0.05042658238832712
17,xiamen,rf,-0.06741883474447596,0.04858677748905174
17,beijing,ridge,-0.22598761746086082,-0.08165705262479456
17,beijing,knn,-0.29336316711694344,0.03696312630072581
17,beijing,rf,-0.2644660952694373,0.02549708356159969
18,zhengzhou,ridge,-0.23613261062882618,0.009954997943763689
18,zhengzhou,knn,-0.25289876864935756,0.07132461720993477
18,zhengzhou,rf,-0.3250917300145266,0.09881068343486811
18,guangzhou,ridge,-0.1337083838455453,-0.029385089787774352
18,guangzhou,knn,-0.22198092889149423,-0.0445802855994317
18,guangzhou,rf,-0.34850378303460317,-0.03762742608380192
18,wuhan,ridge,-0.5261771202570011,0.1544828272971225
18,wuhan,knn,-0.7617018338195058,0.055529511420160334
18,wuhan,rf,-0.8343359864053594,0.06888381078485246
18,shanghai,ridge,0.019571994697062833,0.1908860809686214
18,shanghai,knn,-0.07959197787304317,0.044148066152431234
18,shanghai,rf,-0.09354522413416189,0.0035058618274110215
18,xiamen,ridge,-0.02617193720197042,0.03180357642617299
18,xiamen,knn,-0.07587681134642965,0.05090428399186279
18,xiamen,rf,-0.09061265099633875,0.041166361478450014
18,beijing,ridge,-0.20773273256541547,-0.0007154136186394252
18,beijing,knn,-0.24949431714718462,0.1139733991175039
18,beijing,rf,-0.2840027944053589,0.024501305146466437
19,zhengzhou,ridge,-0.22184228602632716,0.02886729787779566
19,zhengzhou,knn,-0.25691396407107714,0.07760918790154117
19,zhengzhou,rf,-0.2775129608104998,0.09980383715427125
19,guangzhou,ridge,-0.0924500655719438,-0.00802466896426628
19,guangzhou,knn,-0.2074337972070308,-0.11850193814991045
19,guangzhou,rf,-0.38182098951592747,-0.16207509522945765
19,wuhan,ridge,-0.8415384646907302,0.07375560149055797
19,wuhan,knn,-1.124661826056487,0.06409659241861321
19,wuhan,rf,-1.1307239808269962,0.059551389684748345
19,shanghai,ridge,0.01931289090358168,0.18228333707826833
19,shanghai,knn,-0.0949645109495385,-0.019772997954083098
19,shanghai,rf,-0.05758371794523165,0.02170098732471431
19,xiamen,ridge,-0.025532112355779235,-0.010157866609150811
19,xiamen,knn,-0.08086313815927748,0.0319588763702092
